PSA_Id,Domain,English,Kiswahili,Dholuo,Somali,Class,Source
71,Education,Attend CBC forum on February 20 at county hall.,Hudhuria jukwaa la CBC mnamo Februari 20 katika ukumbi wa kaunti.,Dhi e romo mar CBC e Februar 20 e od bura mar kaunti.,Ka qeybgalka madasha CBC 20-ka Febraayo ee Hoolka Gobolka.,PSA,original_baseline_dataset
72,Education,Audit school funds transparently 2023.,Ukaguzi wa fedha za shule kwa uwazi 2023.,Nono pesa mag skunde e yo ma ratiro 2023.,Dib u eegista lacagaha dugsiyada si hufan 2023.,PSA,original_baseline_dataset
73,Education,Audit schools! Ensure compliance with fire safety standards.,Ukaguzi wa shule! Hakikisha kufuata viwango vya usalama wa moto.,Nono skunde! Ne ni oluw chike mag geng'o mach.,Dib-u-eegis dugsiyada! Hubi in la hoggaansamo heerarka badbaadada dabka.,PSA,original_baseline_dataset
74,Education,Back to school! Join flood recovery programs for safe learning.,Rudi shuleni! Jiunge na programu za uokoaji wa mafuriko kwa ajili ya kujifunza salama.,Dok e skul! Donj e chenro mag konyo ji mondo oyud ritruok bang' ataro.,Isku soo laabashada dugsiga! Ku biir barnaamijyada dib u soo kabashada fatahaadaha si aad u barato si nabadgelyo leh.,PSA,original_baseline_dataset
75,Education,Basic Education Statistical Booklet 2020 released.,Kijitabu cha Takwimu za Elimu ya Msingi 2020 kimetolewa.,Buk mar Basic Education Statistical Booklet 2020 ne ogol.,Buugga Tirakoobka Waxbarashada Aasaasiga ah ee 2020 ayaa la sii daayay.,PSA,original_baseline_dataset
76,Education,"Be accountable! Schools, manage funds transparently.","Kuwa mwangalifu! Shule, dhibiti fedha kwa uwazi.","Bed ng'at moikore kawo ting'! Skunde, rituru pesa e yo maler.","Dugsiyada, si hufan u maareeya maalgashiga.",PSA,original_baseline_dataset
77,Education,"Be alert! Communities, report trafficking risks to 116.","Kuwa mwangalifu! Jamii, ripoti hatari za usafirishaji haramu kwa 116.","Beduru motang'! Kanyakla magwa, landuru hinyruok mabedoe nikech ohand dhano e namba 116.","Bulshooyinka, ka warbixi khatarta ganacsiga 116.",PSA,original_baseline_dataset
78,Education,Be alert! Report suspicious activities near schools to authorities.,Kuwa mwangalifu! Ripoti shughuli zinazotiliwa shaka karibu na shule kwa mamlaka.,Beduru motang'! Lando ne jotelo mag sirkal gik ma nyalo miyo ng'ato opar ni otimo gimoro marach machiegni gi skul.,Ka taxaddar! Warbixi dhaqdhaqaaqyo shaki leh oo ku dhow dugsiyada mas'uuliyiinta.,PSA,original_baseline_dataset
79,Education,Be cautious! Avoid chemical hazards near schools.,Kuwa mwangalifu! Epuka hatari za kemikali karibu na shule.,Bed motang'! Tang' gi gik manyalo hinyo ng'ato ka in machiegni gi skul.,"Iska taxaddar, ka fogow khataraha kiimikada ee ku dhow dugsiyada.",PSA,original_baseline_dataset
80,Education,Be prepared! Conduct fire evacuation drills in schools.,Kuwa tayari! Fanya mazoezi ya uokoaji wa moto shuleni.,Beduru moikore! Timuru ikruok mar golo ji e skunde.,"Iska diyaargarow, tababarka daadgarowga dabka ee dugsiyada.",PSA,original_baseline_dataset
81,Education,Be prepared! Conduct regular fire safety drills in schools.,Kuwa tayari! Fanya mazoezi ya mara kwa mara ya usalama wa moto shuleni.,Beduru moikore! Timuru tiegruok mag geng'o masira mar mach e skunde.,Iskuulka ku samee tababaryo joogto ah oo ku saabsan badbaadada dabka.,PSA,original_baseline_dataset
82,Education,Be vigilant! Report school fee fraud to authorities.,Kuwa mwangalifu! Ripoti udanganyifu wa ada ya shule kwa mamlaka.,Beduru motang'! Lando wach chulo osuru mar skul ne jotelo.,"Ka taxaddar, u sheeg mas'uuliyiinta khiyaamooyinka lacagta iskuulka.",PSA,original_baseline_dataset
83,Education,"Becomes Technical University of Mombasa, offering modern TVET.","Inakuwa Chuo Kikuu cha Ufundi cha Mombasa, kinachotoa TVET ya kisasa.","Obedo Technical University of Mombasa, ma chiwo tiegruok mar tiegruok mar ndalo ma sani.","Waxay noqoneysaa Jaamacadda Farsamada ee Mombasa, oo bixisa TVET casri ah.",PSA,original_baseline_dataset
84,Education,Boost STEM! Promote science and technology in schools.,Ongeza STEM! Kukuza sayansi na teknolojia shuleni.,Duok STEM malo! Jiw somo mar sayans kod teknoloji e skunde.,Dhiirrigelinta STEM! Dhiirrigelinta sayniska iyo tikniyoolajiyadda dugsiyada.,PSA,original_baseline_dataset
85,Education,Bridge the gap! Build more schools in rural areas like Kitui.,Ziba pengo! Jenga shule zaidi katika maeneo ya vijijini kama Kitui.,Beduru motang'! Gero skunde momedore e gwenge kaka Kitui.,Dhis dugsiyo badan oo ku yaal degaanada miyiga ah sida Kitui.,PSA,original_baseline_dataset
86,Education,Bridge the gap! Provide digital tools for disabled students.,Ziba pengo! Toa zana za kidijitali kwa wanafunzi walemavu.,Beduru motang'! Chiw ne jopuonjre ma nigi midekre gige timo nonro mag kompyuta.,Isku day inaad u bixiso qalab dhijitaal ah ardayda naafada ah.,PSA,original_baseline_dataset
87,Education,Broadcasts customized per region,Matangazo yaliyobinafsishwa kwa kila mkoa,Ohendni miloso kaluwore gi alwora,Barnaamijyada loo habeeyay gobol kasta,PSA,original_baseline_dataset
88,Education,Build better schools! Invest in classrooms and facilities.,Jenga shule bora! Wekeza katika madarasa na vifaa.,Gero skunde mabeyo! Ket pesa e klas koda kuonde mamoko.,"Dhis dugsiyo wanaagsan, maalgashi fasalo iyo xarumo.",PSA,original_baseline_dataset
89,Education,Build better schools! Support infrastructure projects in ASAL regions.,Jenga shule bora! Saidia miradi ya miundombinu katika mikoa ya ASAL.,Gero skunde mabeyo! Konyuru chenro mag gedo e gwenge mag ASAL.,"Dhis dugsiyada wanaagsan, taageero mashaariicda kaabayaasha ee gobollada ASAL.",PSA,original_baseline_dataset
90,Education,Build dormitories for boarding schools 2022.,Jenga mabweni ya shule za bweni 2022.,Gero ute mag nindo ne skunde ma nigi boarding e higa 2022.,Dhis qolka hoyga loogu talagalay dugsiyada tacliinta sare 2022.,PSA,original_baseline_dataset
91,Education,Build knowledge! Establish libraries in every school.,Jenga maarifa! Anzisha maktaba katika kila shule.,Puonjri weche momedore! Ket laibrari e skunde duto.,"Aqoonta dhis, maktabado dhis dugsi kasta.",PSA,original_baseline_dataset
92,Education,Build more classrooms 2022.,Jenga madarasa zaidi 2022.,Gero klas mang'eny e higa 2022.,Dhis qolal dheeraad ah sanadka 2022.,PSA,original_baseline_dataset
93,Education,Build multi-purpose halls 2022.,Jenga kumbi za matumizi mbalimbali 2022.,Gero ute mag romo e higa mar 2022.,Dhis hoolal waxtar badan leh sanadka 2022.,PSA,original_baseline_dataset
94,Education,Build safely! Install flood-resistant school structures.,Jenga kwa usalama! Sakinisha miundo ya shule inayostahimili mafuriko.,Tiuru matek! Ket gik ma nyalo geng'o ataro mondo kik opong' skul.,"Dhis si nabadgelyo leh, dhis dhismooyin dugsiyeed oo ka hortaga fatahaadaha.",PSA,original_baseline_dataset
95,Education,Build skills! Enroll in construction training programs.,Jenga ujuzi! Jiandikishe katika programu za mafunzo ya ujenzi.,Puonjri lony! Dhi e skunde mag gedo.,Isku qor barnaamijyada tababarka dhismaha.,PSA,original_baseline_dataset
96,Education,Build teacher resource centers 2022.,Jenga vituo vya rasilimali za walimu 2022.,Gero kuonde ma jopuonj nyalo yudoe weche e higa mar 2022.,Dhis xarumaha kheyraadka macalimiinta sanadka 2022.,PSA,original_baseline_dataset
97,Education,Build your future! Join TVET programs for technical skills.,Jenga mustakabali wako! Jiunge na programu za TVET kwa ujuzi wa kiufundi.,Los ngimani obed maber! Donj e chenro mag tiegruok e weche mag teknoloji.,Dhis mustaqbalkaaga! Ku biir barnaamijyada TVET si aad u hesho xirfado farsamo.,PSA,original_baseline_dataset
98,Education,Bursary application portal now open for needy students in all 47 counties.,Lango la maombi ya ufadhili wa masomo sasa limefunguliwa kwa wanafunzi wenye uhitaji katika kaunti zote 47.,Portal mar kwayo pesa mag somo koro oseyawore ne jopuonjre ma nigi chandruok e kaunti duto 47.,Goobta codsiga ayaa hadda u furan ardayda baahan ee dhammaan 47 goobood.,PSA,original_baseline_dataset
99,Education,Bursary fraud: Only use official county portals – ignore WhatsApp groups!,Tahadhari ya ulaghai wa ufadhili wa masomo: Tuma maombi kupitia lango rasmi za kaunti pekee puuza matapeli wa WhatsApp.,Buono pesa mar bursary: Ti mana gi websait mag county to kik iluw grup mag WhatsApp!,"Xadgudubka deeq waxbarasho: Isticmaal kaliya boggaga rasmiga ah ee gobolka, iska indha tiri kooxaha WhatsApp!",PSA,original_baseline_dataset
100,Education,Celebrate education milestones 2025.,Sherehekea hatua muhimu za elimu 2025.,Keturu nyasi mar timo dongruok e weche mag somo 2025.,U dabaaldeg guulaha waxbarashada ee 2025.,PSA,original_baseline_dataset
101,Education,Celebrate teachers' day 2025.,Sherehekea Siku ya Walimu 2025.,Nyisuru jopuonju mondo otim nyasi mar paro odiechieng' ma ne onyuolie jopuonj e higa mar 2025.,U dabaaldeg maalinta macalimiinta ee 2025.,PSA,original_baseline_dataset
102,Education,Centre Managers and Invigilators must register on CP2 system.,Wasimamizi wa Vituo na Wasimamizi lazima wajiandikishe kwenye mfumo wa CP2.,Jorit koda jorit onego odonj e chenro mar CP2.,Maamulayaasha xarumaha iyo wakiillada waa inay iska diiwaangeliyaan nidaamka CP2.,PSA,original_baseline_dataset
103,Education,Civic education clubs mandatory in all secondary schools from 2026.,Vilabu vya elimu ya kiraia ni lazima katika shule zote za upili kuanzia 2026.,Klab mag somo mar oganda biro bedo gima ochuno e skunde duto mag sekondari chakre higa mar 2026.,Naadiyada waxbarashada muwaadiniinta waajib ku ah dhammaan dugsiyada dhexe laga bilaabo 2026.,PSA,original_baseline_dataset
104,Education,Civic education exam Dec 10 – download past paper from KNEC now!,Mtihani wa elimu ya uraia Desemba 10 – pakua karatasi ya zamani kutoka KNEC sasa!,Nonro mar tiegruok mar oganda Desemba 10 donjo e penj mar KNEC sani!,Imtixaanka Waxbarashada Rayidka ah 10-ka Diseembar Download warqadda hore ee KNEC hadda!,PSA,original_baseline_dataset
105,Education,Civic education exam leaks online – download official version from KNEC before fake ones spread!,Mtihani wa elimu ya uraia uvujaji mtandaoni – pakua toleo rasmi kutoka KNEC kabla ya zile bandia kusambaa!,Nonro mar tiegruok mar oganda ji ne oyudi e intanet download official version from KNEC ka pok oyud moko mag miriambo!,Imtixaanka waxbarashada shacabka ayaa laga daadiyay internetka. Soo dejiso nooca rasmiga ah ee KNEC ka hor inta aan la faafin kuwa been abuurka ah!,PSA,original_baseline_dataset
106,Education,Civic education exam set for December 5 – download free notes from KICD portal today.,Mtihani wa elimu ya uraia umepangwa Desemba 5 – pakua madokezo ya bure kutoka lango la KICD leo.,Nonro mar somo mar dak mar jopiny (civic education exam) ma ibiro tim Desemba 5 ibiro go e KICD kawuono.,"Imtixaanka waxbarashada rayidka ah ee loo qorsheeyay 5-ta Diseembar, waxaad ka soo dejisan kartaa qoraallo bilaash ah bogga KICD maanta.",PSA,original_baseline_dataset
107,Education,Civic education now 25% of Grade 9 final grade – study or fail!,Elimu ya uraia sasa 25% ya darasa la mwisho la Daraja la 9 – soma au ushindwe!,"Puonjruok e wi dak mar oganda sani miyo ji 25 kuom 100 e klas mar 9 dhi e somo mogik, to ka ok kamano, to ok gipuonjre!",Waxbarashada rayidka ah hadda 25% fasalka 9aad ee fasalka ugu dambeeya waxay bartaan ama guuldareystaan!,PSA,original_baseline_dataset
108,Education,Civic education now 30% of Grade 9 final score – download free notes from KICD TODAY!,Elimu ya uraia sasa 30% ya alama ya mwisho ya Daraja la 9 – pakua madokezo ya bure kutoka KICD TODAY!,Puonjruok mar oganda sani 30% mar penj mogik mar klas 9 download free notes from KICD TODAY!,Waxbarashada rayidka ah hadda 30% dhibcaha ugu dambeeya ee fasalka 9aad - kala soo bax qoraallo bilaash ah KICD TODAY!,PSA,original_baseline_dataset
109,Education,Civic education now 40% of Grade 9 score – free notes on KICD portal!,Elimu ya uraia sasa 40% ya alama ya Daraja la 9 – madokezo ya bure kwenye lango la KICD!,Puonjruok mar dak mar jopiny sani miyo pasent 40 mar josomo ma ni e klas mar 9 yudo somo ma onge chudo e websait mar KICD!,Waxbarashada rayidka ah hadda 40% dhibcaha fasalka 9aad waa qoraalo bilaash ah oo ku yaal bogga KICD!,PSA,original_baseline_dataset
110,Education,Civic education now a compulsory subject in all teacher training colleges.,Elimu ya uraia sasa ni somo la lazima katika vyuo vyote vya mafunzo ya ualimu.,Puonjruok e wi dak mar oganda koro en gima ochuno e skunde duto mag tiego jopuonj.,Waxbarashada shacabka ayaa hadda waajib ku ah dhammaan iskuulada tababarka macalimiinta.,PSA,original_baseline_dataset
111,Education,Civic education now carries 20% weight in Grade 9 assessment – study hard.,Elimu ya uraia sasa ina uzito wa 20% katika tathmini ya Darasa la 9 – soma kwa bidii.,Puonjruok e wi dak mar oganda sani nigi pek mar pasent 20 e somo mar penj mar klas mar 9 e skul mar Hard.,Waxbarashada rayidka ah hadda waxay qaadataa 20% miisaanka qiimeynta fasalka 9aad ee si adag loo barto.,PSA,original_baseline_dataset
112,Education,"Clean schools, healthy students! Maintain sanitation to stop cholera.","Safisha shule, wanafunzi wenye afya njema! Dumisha usafi wa mazingira ili kuzuia kipindupindu.","Skunde maler, jopuonjre ma nigi ngima maber! Rit ler mondo ogeng' kolera.","Dugsiyada nadiifka ah, ardayda caafimaad qaba!",PSA,original_baseline_dataset
113,Education,Clubs host mock elections and debates,Vilabu vyaandaa uchaguzi wa majaribio na mijadala,Klabgo bedo gi yiero koda mbaka maok adier,Naadiyada ayaa martigelinaya doorashooyin iyo doodyo been abuur ah,PSA,original_baseline_dataset
114,Education,Clubs to perform for civic week,Vilabu vyatumbuiza kwa wiki ya uraia,Klab mabiro timo nyasi mar juma mar dak mar oganda,Naadiyada lagu soo bandhigi doono todobaadka muwaadiniinta,PSA,original_baseline_dataset
115,Education,Code your future! Learn IT skills in vocational programs.,Weka alama ya mustakabali wako! Jifunze ujuzi wa TEHAMA katika programu za ufundi.,Ket e program ngimani mar kinde mabiro! Puonjri lony e weche mag kompyuta kitiyo gi program mag tiegruok e tije lwedo.,Codso mustaqbalkaaga! Baro xirfadaha IT ee barnaamijyada xirfadaha.,PSA,original_baseline_dataset
116,Education,Collaborations with urban artists,Ushirikiano na wasanii wa mijini,Tiyo Kanyachiel gi Jolos Piche,Wada shaqeynta farshaxanada magaalooyinka,PSA,original_baseline_dataset
117,Education,Comic translated into 3 languages,Katuni iliyotafsiriwa katika lugha 3,Bugno olok e dhok 3,Comic-ka lagu tarjumay 3 luqadood,PSA,original_baseline_dataset
118,Education,"Communities, be vigilant! Report terror threats near schools.","Jamii, kuwa macho! Ripoti vitisho vya ugaidi karibu na shule.","Un ji duto, beduru motang'! Lando wach timbe mahundu machiegni gi skunde.","Bulshooyinka, ka digtoonaada!",PSA,original_baseline_dataset
119,Education,"Communities, stay safe! Prevent abductions near schools.","Jamii, kaeni salama! Zuia utekaji nyara karibu na shule.","Un ji duto, beduru motang'! Geng'o mako ji e yo marach machiegni gi skunde.","Bulshooyinka, iska ilaali, ka hortagga afduubka dugsiyada.",PSA,original_baseline_dataset
120,Education,"Communities, support schools! Contribute to fee payments.","Jamii, saidia shule! Changieni malipo ya ada.","Kanyakla, konyuru skunde! Kony e chulo osuru.","Bulshooyinka, dugsiyada taageero!",PSA,original_baseline_dataset
121,Education,Conduct energy audits 2024.,Fanya ukaguzi wa nishati 2024.,Tim nonro mag teko e higa mar 2024.,Qaadashada baaritaannada tamarta sanadka 2024.,PSA,original_baseline_dataset
122,Education,Conduct enrollment drives 2025.,Fanya uandikishaji wa wanafunzi 2025.,Tim nonro mar kwan joma dhi e skunde e higa mar 2025.,Hawlgalka diiwaangelinta ee 2025.,PSA,original_baseline_dataset
123,Education,Conduct equity audits 2023.,Fanya ukaguzi wa usawa 2023.,Tim nonro mar pesa e higa mar 2023.,Fuliya baaritaannada saamiyada sanadka 2023.,PSA,original_baseline_dataset
124,Education,Conduct fire drills in schools 2020.,Fanya mazoezi ya zimamoto shuleni 2020.,Tim tiegruok mag geng'o mach e skunde 2020.,Qaadashada tababarka dabka ee dugsiyada 2020.,PSA,original_baseline_dataset
125,Education,Conduct heritage days 2020.,Fanya siku za urithi 2020.,Timuru odiechienge mag gikeni 2020.,Ku qabso maalmaha dhaxalka 2020.,PSA,original_baseline_dataset
126,Education,Conduct literacy assessments 2020.,Fanya tathmini za kusoma na kuandika 2020.,Tim nonro mag somo gi ndiko 2020.,Qaadashada qiimeynta aqoonta akhriska 2020.,PSA,original_baseline_dataset
127,Education,Conduct parent-teacher conferences biannually.,Fanya mikutano ya wazazi na walimu mara mbili kwa mwaka.,Tim romo mar jonyuol gi jopuonj diriyo e higa.,Sannad kasta qabso shirarka waalidiinta iyo macalimiinta.,PSA,original_baseline_dataset
128,Education,Conduct safety audit in boarding schools by September 30.,Fanya ukaguzi wa usalama katika shule za bweni ifikapo Septemba 30.,Tim nonro mar ritruok e skunde ma nigi ute ma ji dakie kapok Septemba 30.,Hagaajinta ammaanka dugsiyada joogtada ah 30ka Sebtember.,PSA,original_baseline_dataset
129,Education,Conduct safety audit using 2008 Manual by September 30.,Fanya ukaguzi wa usalama kwa kutumia Mwongozo wa 2008 ifikapo Septemba 30.,Tim nonro mar ritruok kitiyo gi buk miluongo ni 2008 Manual kapok Septemba 30.,"Marka la gaaro 30-ka Sebtember, samee baaritaan ku saabsan amniga adoo adeegsanaya buug-gacmeedka 2008.",PSA,original_baseline_dataset
130,Education,Conduct school audits for safety 2024.,Fanya ukaguzi wa shule kwa usalama 2024.,Tim nonro mag skunde e weche mag ritruok e higa mar 2024.,In la sameeyo baaritaano dugsiyeed oo ku saabsan amniga 2024.,PSA,original_baseline_dataset
131,Education,Conduct waste management training 2024.,Fanya mafunzo ya usimamizi wa taka 2024.,Tim tiegruok e weche mag tiyo gi yugi e higa mar 2024.,Qaadashada tababarka maareynta qashinka sanadka 2024.,PSA,original_baseline_dataset
